"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
4725,"Murphy's Creek State School",118386,"49 Murphy's Creek School Road Murphys Creek   Qld 4352",,,,1
4726,"Murputja Education Centre Anangu School",118387,"08 8953 7284 Alice Springs Alice Springs   Nt 0871 0871 Phone: 08 8956 7357",,,,1
4727,"Murrabit Group School",118410,"60 Browning Avenue Murrabit   Vic 3579",,,,1
4728,"Murrami Public School",118415,"1270 Murrami Rd Murrami   Nsw 2705",,,,1
4729,"Murray Bridge Nth School R-7",118396,"4 North Terrace Murray Bridge   Sa 5253",,,,1
4730,"Murray Bridge South Primary School",118398,"54 Joyce Street Murray Bridge   Sa 5253",,,,1
4731,"Murray Bridge Special School",118400,"North Terrace Murray Bridge   Sa 5253",,,,1
4732,"Murray Downs School",130200,"C/-education Stores Maloney Street Tennant Creek   Nt 0860",,,,1
4733,"Murray Farm Public School",118409,"6 Tracy Avenue Carlingford   Nsw 2118",,,,1120
4734,"Murray River Upper State School",118418,"Upper Murray Road Murray River Upper   Qld 4854",,,,1
4735,"Murraylands Christian College College",118364,"136a Adelaide Road Murray Bridge   Sa 5253",,,,1
4736,"Murray's Bridge Primary",118397,"Killarney Road Murray's Bridge   Qld 4370",,,,1
4737,"Murringo Public School",118414,"Boorowa St Murringo   Nsw 2586",,,,35
4738,"Murrumbeena Primary School",118426,"10-20 Hobart Road Murrumbeena   Vic 3163",,,,1
4739,"Murrumburrah Public School",118423,"191-217 Albury Street Murrumburrah   Nsw 2587",,,,1
4740,"Murrupurtiyanuwu Catholic Sch Nguiu Bathurst Island",118402,"Lot 3245 Muramats Road Berrimah   Nt 0828",,,,1
4741,"Murrurundi Public School",118425,"135 Mayne Street Murrurundi   Nsw 2338",,,,1
4742,"Murwillumbah East Public School",118439,"Charles Street Murwillumbah   Nsw 2484",,,,1
4743,"Murwillumbah Public School",118440,"Cnr Prince Street &amp; Eyles Avenue Murwillumbah   Nsw 2484",,,,1
4744,"Murwillumbah South Infants School",118441,"River Street Murwillumbah   Nsw 2484",,,,1
4745,"Musgrave Hill State School",118447,"2 Nakina Street Southport   Qld 4215",,,,1
4746,"Muswellbrook Christian School",140163,"30 Sowerby Street Muswellbrook   Nsw 2333",,,,1
4747,"Muswellbrook Public School",118458,"3-9 Roger Street Muswellbrook   Nsw 2333",,,,
4748,"Muswellbrook South Primary School",118460,"57-61 Maitland Street Muswellbrook   Nsw 2333",,,,1
4749,"Mutarnee State School",127777,"Lot 30 School Road Mutarnee   Qld 4816",,,,1
4750,"Mutchilba State School",118462,"Dimbulah Road Mutchilba   Qld 4872",,,,2
4751,"Mutdapilly State School Ms 126",118463,"Lot 20 Mutdapilly-churchbank Weir Road Mutdapilly   Qld 4307",,,,1
4752,"Mutitjulu Primary School",118465,"Shed 9 Trade Centre Smith Street Alice Springs   Nt 0870",,,,1
4753,"Muttaburra State School",118466,"42 Sword Street Muttaburra   Qld 4732",,,,1
4754,"Mylor Primary School",118491,"220 Strathalbyn Rd Mylor   Sa 5153",,,,1
4755,"Mypolonga Primary School",118494,"40 Williams Street Mypolonga   Sa 5254",,,,1
4756,"Myponga Primary School",118495,"7 Hutchinson Street Myponga   Sa 5202",,,,1
4757,"Myrniong Primary School",118497,"13 Muddy Lane (blow St) Myrniong   Vic 3341",,,,1
4758,"Myrrhee Primary School",118498,"1673 Benalla Whitefield Road Moyhu Myrrhee   Vic 3732",,,,1
4759,"Myrtleford Primary School",118502,"55 Prince Street Myrtleford   Vic 3737",,,,1
4760,"Nabiac Public School",118507,"56 Clarkson Street Nabiac   Nsw 2312",,,,33
4761,"Nagambie Primary School",118514,"31 Goulburn Street Nagambie   Vic 3608",,,,1
4762,"Nagoorin State School",118517,"Cnr Degalgil &amp; Ubobo Sts Nagoorin   Qld 4680",,,,1
4763,"Nailsworth Primary School",118519,"2 Balfour Street Nailsworth   Sa 5083",,,,1
4764,"Nairne Primary School",118522,"Saleyard Road Nairne   Sa 5252",,,,1
4765,"Nakara Primary School",118526,"Goodman Street Nakara   Nt 0810",,,,1
4766,"Namadgi School",136312,"141 O'halloran Circuit Kambah   Act 2902",,,,1
4767,"Nambour Christian College",118530,"Mckenzie Rd &amp; Bruce Hwy Woombye   Qld 4559",,,,1000
4768,"Nambour State School",118538,"70 Coronation Avenue Nambour   Qld 4560",,,,1
4769,"Nambour State Special School",118540,"70 Windsor Road Nambour   Qld 4560",,,,1
4770,"Nambrok Denison Primary School Rmb 4570",118539,"947 Sale-cowwarr Roads Nambrok   Vic 3847",,,,1
4771,"Nambucca Heads Public School",118536,"50a Ridge Street Nambucca Heads   Nsw 2448",,,,99
4772,"Nambucca Valley Christian Schl Christian School",118541,"Centenary Pde Nambucca Heads   Nsw 2448",,,,1
4773,"Namoi Valley Christian School",118550,"51 Rose Street Weea   Nsw 2388",,,,1
4774,"Nana Glen Primary School",118556,"Grafton Road Nana Glen   Nsw 2450",,,,1
4775,"Nanango State School",118559,"39 Drayton Street Nanango   Qld 4615",,,,1
4776,"Nangiloc Colignan District Primary School",118571,"Kulkyne Way Nangiloc   Vic 3494",,,,1
4777,"Nangus Public School",118569,"Hulong Street Nangus   Nsw 2722",,,,1
4778,"Nangwarry Primary School",118567,"Whitford Cres Nangwarry   Sa 5277",,,,1
4779,"Nanneella Estate Primary School",118576,"500 Echuca-nanneella Rd Nanneella   Vic 3561",,,,1
4780,"Napoleons Primary School No 1072",118584,"4721 Colac Ballarat Rd Napoleons   Vic 3352",,,,1
4781,"Napperby Primary School",118585,"Oaks Road Napperby   Sa 5540",,,,1
4782,"Napperby School",118588,"Pmb 213 Alice Springs   Nt 0871",,,,1
4783,"Nar Nar Goon Primary School",118629,"27 Spencer Street Nar Nar Goon   Vic 3812",,,,1
4784,"Naracoorte Primary School",118592,"35-37 Park Terrace Naracoorte   Sa 5271",,,,1
4785,"Naracoorte South Primary School",118606,"Cedar Ave Naracoorte   Sa 5271",,,,1
4786,"Naradhan Public School",118597,"Kooba Street Naradhan   Nsw 2669",,,,1
4787,"Naranga School No 5080",118608,"Naranga Crescent Frankston   Vic 3199",,,,1
4788,"Narangba State School",118604,"School Road Narangba   Qld 4504",,,,1
4789,"Narangba Valley State School",129306,"Creekside Drive Naranga   Qld 4504",,,,1
4790,"Narara Public School",118602,"90 Newling Street Lisarow   Nsw 2250",,,,641
4791,"Nareena Hills Public School",118620,"89 Jacaranda Avenue Figtree   Nsw 2525",,,,1
4792,"Narellan Public School",118623,"290 Camden Valley Way Narellan   Nsw 2567",,,,958
4793,"Narellan Vale Public School",118626,"44-46 Waterworth Drive Narellan Vale   Nsw 2567",,,,1
4794,"Narelle Howard",137935,"10 Back Creek Road Young Young   Nsw 2594 2594 Phone: 02 6382 5312",,,,1
4795,"Naremburn School",140203,"250 Willoughby Rd Naremburn   Nsw 2065",,,,1
4796,"Narooma Public School",118637,"7 Montague Street Narooma   Nsw 2546",,,,1
4797,"Narrabeen Lakes Primary School",118675,"1299 Pittwater Rd Narrabeen   Nsw 2101",,,,210
4798,"Narrabeen North Public School",118669,"Namona Street Narrabeen   Nsw 2101",,,,1
4799,"Narrabri Public School",118643,"90 Barwan Street Narrabri   Nsw 2390",,,,
4800,"Narrabri West Public School",118690,"6 Cooma Roa Narrabri   Nsw 2390",,,,1
4801,"Narrabundah Early Childhood School",118651,"23-27 Kootara Crescent Narrabundah   Act 2604",,,,1
4802,"Narracan Primary School",118679,"32 School Road Narracan   Vic 3824",,,,1
4803,"Narrandera East Infants School",118656,"Elizabeth Street Narrandera   Nsw 2700",,,,1
4804,"Narrandera Public School",118647,"66-76 Adams Street Narrandera   Nsw 2700",,,,
4805,"Narranga Primary School",118646,"17 Robin Street Coffs Harbour   Nsw 2450",,,,1
4806,"Narraweena Public School",118650,"72-78 Mcintosh Road Narraweena   Nsw 2099",,,,288
4807,"Narrawong District Primary School",118648,"Cnr Princes Hwy &amp; Duke St Narrawong   Vic 3285",,,,1
4808,"Narre Warren North Primary School No 1901",118689,"A'beckett Road Narrerren North   Vic 3804",,,,620
4809,"Narre Warren South P-12college",118699,"Amberly Park Drive Narrerren South   Vic 3805",,,,1
4810,"Narrogin Primary School",118685,"Williams Road Narrogin   Wa 6312",,,,157
4811,"Narromine Christian School",130092,"147-153 Terangion Street Narromine   Nsw 2821",,,,1
4812,"Narromine Public School",118673,"4 Meryula Street Narromine   Nsw 2821",,,,1
4813,"Narwee Public School",118698,"61-65 Broadarrow Rd Narwee   Nsw 2209",,,,1
4814,"Nashdale Public School",118705,"Cargo Road Orange   Nsw 2800",,,,1
4815,"Nashville State School",118707,"Douglas Street Brighton   Qld 4017",,,,1
4816,"Nathalia Primary School",118715,"Bromley Street Nathalia   Vic 3638",,,,1
4817,"Natimuk Primary School",118720,"43 Jory Street Natimuk   Vic 3409",,,,1
4818,"Natone Primary School",118734,"100 Upper Natone Road Natone   Tas 7321",,,,1
4819,"Natte Yallock Primary School No 1347",118739,"10 School Road Natte Yallock   Vic 3465",,,,1
4820,"Navarre Primary School",118743,"High Street Navarre   Vic 3384",,,,1
4821,"Navigator College",133790,"35 Stamford Terrace Port Lincoln   Sa 5606",,,,1
4822,"Nazareth Catholic Primary School",118773,"3 Glider Avenue Shellharbour City Centre   Nsw 2529",,,,1
4823,"Nazareth Catholic College Primary Campus",119622,"176 Crittenden Road Findon   Sa 5023",,,,1
4824,"Nazareth Primary School",118749,"Griffith Street Grovedale   Vic 3216",,,,1
4825,"Nebo State School",118780,"20 Oxford Street Nebo   Qld 4742",,,,1
4826,"Nedlands Primary School",118790,"35 Kingsway Nedlands   Wa 6009",,,,1
4827,"Neerabup Primary School",118800,"Viridian Drive Banksia Grove   Wa 6031",,,,499
4828,"Neerigen Brook Primary School",118793,"Seventh Road Armadale   Wa 6112",,,,382
4829,"Neerim District &amp; Rural Primary School",118796,"145 Nayook-powelltown Road Nayook   Vic 3821",,,,28
4830,"Neerim South Primary School",118799,"170-180 Main Road Neerim South   Vic 3831",,,,1
4831,"Nelson Park School",118810,"Libau Avenue Bell Park   Vic 3215",,,,1
4832,"Nemarluk School",118812,"Cnr Bagot Rd &amp; Nemarluk Drive Ludmilla   Nt 0820",,,,1
4833,"Nemingha School",118814,"145 Nundle Road Nemingha   Nsw 2340",,,,1
4834,"Nepean Christian School",118816,"836 Mulgoa Road Mulgoa   Nsw 2745",,,,1
4835,"Nepean Special School",118818,"33 Klauer Street Seaford   Vic 3198",,,,1
4836,"Nerang State School",118827,"3 Nerang Street Nerang   Qld 4211",,,,1
4837,"Neutral Bay Public School",118847,"Ben Boyd Rd Neutral Bay   Nsw 2089",,,,1
4838,"Neutral Junction School",118844,"Maloney Street Tennant Creek   Nt 0861",,,,1
4839,"Neville Bonner Primary School Mabo Boulevard",138864,"William Cooper Avenue Bonner Bonner   Act 2602 2602 Phone: 02 6142 1201",,,,1
4840,"Neville Public School",118850,"10 Crouch Street Neville   Nsw 2799",,,,1
4841,"New England Girls' School",118802,"Uralla Road Armidale   Nsw 2350",,,,1
4842,"New Farm State School",118886,"130 James Street Cnr Heale Street New Farm   Qld 4005",,,,1
4843,"New Gisborne Primary School",118969,"239 Station Road New Gisborne   Vic 3438",,,,1
4844,"New Lambton Heights Infant Sch",119056,"176 Lookout Road New Lambton Heights   Nsw 2305",,,,1
4845,"New Lambton Public School",119057,"Regent St New Lambton   Nsw 2305",,,,1
4846,"New Lambton South Primary School - Lot 1a",119058,"45 St James Road New Lambton   Nsw 2305",,,,1
4847,"New Norfolk Primary School",118914,"8 Pioneer Avenue New Norfolk   Tas 7140",,,,1
4848,"New Town Primary School",118947,"36 Forster Street New Town   Tas 7008",,,,1
4849,"Newbery Park Primary School",117418,"Bridges Street Millicent   Sa 5280",,,,1
4850,"Newborough East Primary School",118854,"300 Old Sale Road Cnr Southwell Ave Newborough   Vic 3825",,,,1
4851,"Newborough Primary School-wa",118859,"178 Newborough Street Karrinyup   Wa 6018",,,,1
4852,"Newborough Primary-vic School No 4650",118856,"24 Murray Road Newborough   Vic 3825",,,,1
4853,"Newbridge Heights Public Sch",118855,"Lewin Crescent Chipping Norton   Nsw 2170",,,,1
4854,"Newcastle East Public School",118865,"48 Brown Street Cnr Tyrrell St Newcastle   Nsw 2300",,,,1
4855,"Newcastle Grammar School",118867,"Cnr Parkway Ave &amp; Union St Cooks Hill   Nsw 2300",,,,1
4856,"Newcastle Junior School",110652,"64 Hillsborough Road Hillsborough   Nsw 2290",,,,1
4857,"Newcastle Middle School",105469,"151 Christo Road Waratah   Nsw 2298",,,,1
4858,"Newcastle Rudolf Steiner School",118925,"30 Reservoir Road Glendale   Nsw 2285",,,,1
4859,"Newcastle Waldorf School",133229,"36 Reservoir Road Glendale Glendale   Nsw 2285 2285",,,,1
4860,"Newcastle Waters School",118950,"C/- Education Stores Maloney Street Tennant Creek   Nt 0861",,,,1
4861,"Newcomb Park Primary School",118875,"Richard Street Newcomb   Vic 3219",,,,1
4862,"Newdegate Primary School",118880,"Mitchell Street Newdegate   Wa 6355",,,,1
4863,"Newham Primary School",118890,"1271 Rochford Road Newham   Vic 3442",,,,1
4864,"Newhaven College Junior School",144548,,,,,1
4865,"Newhaven College Middle School",143985,,,,,1
4866,"Newhaven Primary School",118893,"12-22 School Avenue Newhaven   Vic 3925",,,,1
4867,"Newington College Wyvern House Preparatory School",140230,"115 Cambridge Street Stanmore   Nsw 2048",,,,1
4868,"Newington College Preparatory",140233,"26 Northcott Road Lindfield   Nsw 2070",,,,1
4869,"Newington Public School",118896,"49a Newington Boulevarde Newington   Nsw 2127",,,,1
4870,"Newlands Primary School",118902,"Elizabeth Street Coburg   Vic 3058",,,,
4871,"Newling Public School",118900,"80 Chapel Street Armidale   Nsw 2350",,,,1
4872,"Newlyn Primary School",118903,"2701 Midland Highway Newlyn   Vic 3364",,,,1
4873,"Newman College 3-6 Lavalla Campus",118870,"Entry 7 216 Empire Avenue Churchlands   Wa 6018",,,,1
4874,"Newman College Marion Campus K-2 Campus",118904,"49 Peebles Road Floreat   Wa 6014",,,,1
4875,"Newman College 7-12 Marcellin Campus",132615,"Entry 5 Or 6 216 Empire Avenue Churchlands   Wa 6018",,,,1
4876,"Newman Primary School",118911,"Hilditch Avenue Nemwan   Wa 6753",,,,1
4877,"Newmarket State School",118908,"15 Banks Street Newmarket   Qld 4051",,,,1
4878,"Newmerella Primary School",118909,"2-4 Mclaughlins Road Newmerella   Vic 3886",,,,1
4879,"Newport Gardens Primary School Maddox Road Campus",112075,"41 Maddox Road Cnr Woods Street Newport   Vic 3015",,,,1
4880,"Newport Lakes Primary School",118922,"113 Elizabeth Street Newport   Vic 3015",,,,1
4881,"Newport Public School",118921,"Stuart Street Newport   Nsw 2106",,,,1
4882,"Newrybar Public School Cnr Pacific Highway",118924,"Pacific Highway Newrybar   Nsw 2479",,,,1
4883,"Newstead Heights School",118929,"65 Amy Road Newstead Launceston   Tas 7250",,,,1
4884,"Newstead Primary School",118932,"Lyons St Newstead   Vic 3462",,,,1
4885,"Newton Moore Ed Support Centre",119070,"Knight Street Bunbury   Wa 6230",,,,1
4886,"Newton Primary School",118949,"4 Marvell Avenue Spearwood   Wa 6163",,,,1
4887,"Newtown North Public School",118940,"50 Carillon Avenue Newtown   Nsw 2042",,,,520
4888,"Newtown Primary School",118945,"Aberdeen Street Newtown   Vic 3220",,,,1
4889,"Newtown Public School",118942,"Norfolk Street Newtown   Nsw 2042",,,,279
4890,"Newtown State Primary School",118944,"24-36 Albert Street Toowoomba   Qld 4350",,,,1
4891,"Ngalangangpum School Warmun Community",118962,"Great Northern Highway Warmun Kununurra   Wa 6743",,,,1
4892,"Ngalapita Remote Comm School Ngalabita Aboriginal Community",118961,"C/- Post Office Fitzroy Crossing   Wa 6765",,,,1
4893,"Nganambala School (emu Point)",137784,"Nhulunbuy Transport Services Coonawarra Road Berrimah   Nt 0828",,,,1
4894,"Nganmarriyanga Community School",131127,"Francis Bay Drive Darwin   Nt 0800",,,,1
4895,"Ngukurr Cec School Council",118976,"Pmb 138 Katherine   Nt 0852",,,,1
4896,"Ngukurr School",136711,"Bawuda Street Ngukurr   Nt 0850",,,,1
4897,"Ngunnawal Primary School",118979,"11 Unaipon Avenue Ngunnawal   Act 2913",,,,1
4898,"Nhill Lutheran School",118986,"2 Mackay St Nhill   Vic 3418",,,,1
4899,"Nhulunbuy Christian College",118992,"Eugenia Avenue Nhulunbuy   Nt 0881",,,,1
4900,"Nhulunbuy Primary School",118998,"Chesterfield Circuit Nhulunbuy   Nt 0880",,,,1
4901,"Niagara Park Public School",118999,"201 Narara Valley Drive Niagara Park   Nsw 2250",,,,1
4902,"Niangala Public School",119000,"Foster Street Niangala   Nsw 2354",,,,1
4903,"Nicholls Joint Facility Gold Creek-holy Spirit Library Ctr",119008,"Kelleway Avenue Nicholls Nicholls   Act 2913 2913 Phone: 02 6205 2957",,,,1
4904,"Nichols Point Primary School",119012,"Koorlong Avenue Nichols Point   Vic 3501",,,,1
4905,"Nicholson Primary School",119013,"Princes Highway Nicholson   Vic 3882",,,,1
4906,"Nicholson St Public School",119014,"Nicholson Street Balmain East   Nsw 2041",,,,260
4907,"Nicolson Ave Primary School",119004,"91 Nicolson Avenue Whyalla Norrie   Sa 5608",,,,1
4908,"Niddrie Primary School",119021,"25 Watt Street Niddrie   Vic 3042",,,,1
4909,"Nightcliff Primary School",119027,"Cunjevoi Crescent Nightcliff   Nt 0810",,,,1
4910,"Niland School S.s.p.",119028,"Niland Crescent Blackett   Nsw 2770",,,,1
4911,"Nillo Infants School",119032,"37 Belmore Rd Lorn   Nsw 2320",,,,1
4912,"Nilma Primary School",119035,"76 Bloomfield Road Nilma   Vic 3821",,,,110
4913,"Nimbin Central School",119037,"23a Thorburn Street Nimbin   Nsw 2480",,,,1
4914,"Nimmitabel Public School",119040,"Wolfe Street Nimmitabel   Nsw 2631",,,,1
4915,"Nixon Street Primary School",119050,"Nixon Street Devonport   Tas 7310",,,,1
4916,"Noarlunga Downs Primary School",119089,"1 Canterbury Crescent Noarlunga Downs   Sa 5168",,,,1
4917,"Nobby State School",119091,"4 Davenport Street Nobby   Qld 4360",,,,1
4918,"Noble Park English Language School",119276,"21-35 Thomas Street Noble Park   Vic 3174",,,,1
4919,"Noble Park English Language School",135787,"Casey Campus 58-96 Fordholm Road Hampton Park   Vic 3976",,,,1
4920,"Noble Park English Language School - C/-springvale Rise Primary",141369,,,,,1
4921,"Noble Park Primary School",119093,"65 Buckley St Noble Park   Vic 3174",,,,1
4922,"Nollamara Christian Academy",140862,"148-150 Hillsborough Drive Nollamara   Wa 6061",,,,1
4923,"Nollamara Primary School",119105,"Cnr Harrison &amp; Mayfair Sts Nollamara   Wa 6061",,,,1
4924,"Noojee Primary School",119111,"Lot 2 School Road Noojee   Vic 3833",,,,9
4925,"Noorat Primary School",119115,"1 Mackinnons Bridge Rd Noorat   Vic 3265",,,,1
4926,"Noorinbee Primary School",119114,"594 Monaro Highway Noorinbee   Vic 3890",,,,1
4927,"Noosa Christian College South Qld Conf Of Sda Church",119108,"20 Cooroy-belli Creek Road Cooroy   Qld 4563",,,,92
4928,"Noosa Pengari Steiner School",119113,"86 Nyell Road Doonan   Qld 4562",,,,1
4929,"Noosaville State School",119117,"Beckmans Road Noosaville   Qld 4566",,,,1
4930,"Noranda Primary School",119128,"Walmsley Drive Noranda   Wa 6062",,,,1
4931,"Nords Wharf Public School",131144,"Marine Parade Nords Wharf   Nsw 2281",,,,1
4932,"Norfolk Village State School",132919,"Halfway Drive Ormeau   Qld 4208",,,,1
4933,"Norman Park State School",119161,"68-88 Agnew Street Norman Park   Qld 4170",,,,1
4934,"Normanhurst Public School",119157,"Normanhurst Road Normanhurst   Nsw 2076",,,,1
4935,"Normanhurst West Public School",119165,"4-10 Dartford Rd Thornleigh   Nsw 2120",,,,1
4936,"Normanton State School P-10",119162,"Little Brown Street Normanton   Qld 4890",,,,1
4937,"Norris Bank Primary School",119174,"146 Settlement Road Bundoora   Vic 3083",,,,1
4938,"Norris Road State School",119173,"28 Greenore Street Bracken Ridge   Qld 4017",,,,1
4939,"North Ainslie Primary School",101850,"130-140 Majura Avenue North Ainslie   Act 2602",,,,1
4940,"North Arm State School",102497,"Fairhill Road Cnr Yandia Creek Road Yandina   Qld 4561",,,,1
4941,"North Balga Primary School",102942,"Maitland Road Balga   Wa 6061",,,,1
4942,"North Beach Primary School",118756,"75 North Beach Road North Beach   Wa 6020",,,,1
4943,"North Brunswick Primary School",104900,"144 Pearson Street Brunswick West   Vic 3055",,,,1
4944,"North Cottesloe Primary School",107363,"100 Eric Street Cottesloe   Wa 6011",,,,1
4945,"North Curl Curl Public School",107789,"27 Playfair Road North Curl Curl   Nsw 2099",,,,421
4946,"North East Public School Of Distance Education",108121,"Casino Campus Casino Casino   Nsw 2470 2470 Phone: 02 6662 6414",,,,1
4947,"North East Public School Of Distance Education",108220,"School Street Port Macquarie   Nsw 2444",,,,1
4948,"North Fitzroy Primary School",109799,"3 Fergie Street North Fitzroy   Vic 3068",,,,1
4949,"North Gosford Learning Centre",140365,"20 Jarrett Street North Gosford   Nsw 2250",,,,29
4950,"North Haven Public School",118981,"670-680 Ocean Drive North Haven   Nsw 2443",,,,1
4951,"North Haven Schools",119202,"18 Tapping Crescent North Haven   Sa 5018",,,,1
4952,"North Ingle School",112614,"7 Rothwell Ave Ingle Farm   Sa 5098",,,,1
4953,"North Kalgoorlie Primary Sch",113573,"Campbell Street Kalgoorlie   Wa 6430",,,,
4954,"North Mandurah Primary School",116201,"Park Road Mandurah   Wa 6210",,,,1
4955,"North Melbourne Primary School",117004,"210 Errol Street North Melbourne   Vic 3051",,,,1
4956,"North Morley Primary School",118000,"75 Gordon Rd West Dianella   Wa 6059",,,,1
4957,"North Nowra Public School",119267,"75 Judith Drive Nowra   Nsw 2541",,,,1
4958,"North Parmelia Primary School",120065,"Cnr Durrant &amp; Warner Avenue Parmelia   Wa 6167",,,,1
4959,"North Parramatta Public School",140240,"13 Albert Street North Parramatta   Nsw 2151",,,,1
4960,"North Perth Primary School",119274,"5 Albert Street North Perth   Wa 6006",,,,1
4961,"North Rocks Public School",119290,"359 North Rocks Road North Rocks   Nsw 2151",,,,1
4962,"North Ryde Public School",122196,"156 Cox's Road North Ryde   Nsw 2113",,,,985
4963,"North Star Public School",119231,"31-37 Edward St North Star   Nsw 2408",,,,
4964,"North Sydney Demonstration Primary School",119322,"Bay Road Waverton   Nsw 2060",,,,1
4965,"North Tom Price Primary School",124908,"Tanunda Street Tom Price   Wa 6751",,,,1
4966,"North Wagga Public School",119384,"40 Hampden Ave Waggagga   Nsw 2650",,,,1
4967,"North West Christian School",122594,"18 Ling Street Penguin   Tas 7316",,,,
4968,"North Woodvale Primary School",126976,"4 Chichester Drive Woodvale   Wa 6026",,,,1
4969,"Northam Primary School",119236,"Duke Street Northam   Wa 6401",,,,1
4970,"Northbridge Public School",119222,"Sailors Bay Road Northbridge   Nsw 2063",,,,1
4971,"Northcote Primary School",119214,"31 Helen Street Northcote   Vic 3070",,,,1
4972,"Northcross Christian School",122190,"Cnr Lane Cove Rd &amp; Dobson Crescent Ryde   Nsw 2112",,,,1
4973,"Northern Bay College Wexford Court Campus",107310,"Wexford Court Corio   Vic 3214",,,,1
4974,"Northern Bay College Tallis Campus",119300,"27-41 Tallis Street Norlane   Vic 3214",,,,1
4975,"Northern Bay P-12 College Peacock Campus",119152,"Peacock Campus Peacock Ave Norlane West   Vic 3214",,,,1
4976,"Northern Beaches Christian School",119189,"1 Echunga Road Terrey Hills   Nsw 2084",,,,1
4977,"Northern Border Senior Access Unit - Mungindi Central Sch",141718,,,,,1
4978,"Northern Christian School",119306,"17 Cobbs Hill Road Bridgewater   Tas 7030",,,,1
4979,"Northern School For Autism Reservoir Campus",121039,"80 Tyler Street Cnr Crevelli Street Preston   Vic 3072",,,,1
4980,"Northern Support School St George's Campus",110347,"40a Ravenswood Road Launceston   Tas 7250",,,,1
4981,"Northern Territory Christian School Assoc Inc",119232,"Perkins Shipping Darwin Darwin   Nt 0880 0880 Phone: 08 8920 4355",,,,1
4982,"Northfield Primary School",119186,"1-33 North Avenue Northfield   Sa 5085",,,,
4983,"Northgate State School",118966,"128 Amelia Street Nundah   Qld 4012",,,,1
4984,"Northholm Grammar School",102451,"79 Cobah Road Arcadia   Nsw 2159",,,,1
4985,"Northlakes Public School",119210,"69 Goorama Avenue San Remo   Nsw 2262",,,,1
4986,"Northmead Public School",119211,"Cnr Moxhams &amp; Kleins Rds Northmead   Nsw 2152",,,,371
4987,"Northpine Christian College",119191,"Hughes Road East Dakabin   Qld 4503",,,,963
4988,"Northside Montessori School",119071,"42-44 Bobbin Head Road Pymble   Nsw 2073",,,,1
4989,"Northside Primary Intr.english Centre-north Ainslie Primary",119212,"122 Majura Avenue Ainslie   Act 2602",,,,1
4990,"Northview State School",119235,"54 Pioneer Street Mount Pleasant   Qld 4740",,,,1
4991,"Norton Summit Primary School",119227,"15 Crescent Drive Norton Summit   Sa 5136",,,,1
4992,"Norville State School",119240,"1 Dr Mays Road Bundaberg   Qld 4670",,,,1
4993,"Norwest Christian College",107384,"Cnr Regent &amp; Mcculloch Sts Riverstone   Nsw 2765",,,,97
4994,"Norwood Primary School",119241,"37 Osmond Terrace Norwood   Sa 5067",,,,1
4995,"Norwood Primary School",119245,"Norwood Ave Launceston   Tas 7250",,,,106
4996,"Notre Dame Primary School",119250,"360 Daly Street Cloverdale   Wa 6105",,,,1
4997,"Noumea Public School",119252,"33 Noumea Street Shalvey   Nsw 2770",,,,1
